grp1,grp1_size,grp2,grp2_size,p-value
M_lawyer_90's,39,>56_60's,30,3.848237339898475e-08
18-24_programmer_90's,22,writer_2000's,23,9.147224588779146e-06
M_18-24_programmer_Long_90's,22,college-grad student_Long_70's,27,1.154351537580034e-06
unemployed_Long,63,F_50-55_Long_80's,62,2.1524515795734445e-05
<18_K-12 student_Long_80's,36,25-34_programmer_Long_90's,44,6.686398281785522e-05
35-44_technician-engineer_Long,32,25-34_customer service,27,0.0012282483732551919
35-44_scientist_Long_90's,24,M_25-34_Long_60's,29,0.03629448909002719
M_35-44_artist,105,Long_50's,105,0.00019323338529865036
F_sales-marketing_90's,26,self-employed_80's,31,0.00032860270290557825
academic-educator_Long_60's,26,50-55_self-employed,34,0.037163967474509785
18-24_college-grad student_70's,26,F_18-24_2000's,29,0.007665595198779407
M_lawyer_90's,39,F_45-49_Long,25,2.881046454739078e-07
M_doctor-health care_Long_80's,27,M_45-49_executive-managerial,22,2.383649870818516e-06
M_35-44_50's,25,M_50-55_self-employed_90's,27,0.0011129207371785022
35-44_other,103,M_<18_K-12 student_Long,108,0.0011320035280903973
M_25-34_technician-engineer_Long,104,F_18-24_college-grad student_Long,106,0.003628480528732103
25-34_doctor-health care_Long_90's,46,35-44_academic-educator,55,3.8334831705455485e-05
35-44_scientist_90's,24,F_18-24_writer_Long_90's,30,0.0299817645616266
unemployed,63,>56_retired_Long,62,0.005199280388171412
M_unemployed,40,technician-engineer_80's,38,0.00044592497785711505
35-44_scientist_90's,24,M_self-employed_Long_90's,43,7.144140444781399e-07
F_unemployed_Long,23,35-44_programmer_80's,23,0.00945186008028569
M_45-49_artist,21,other_Long_2000's,24,0.017713246300313124
M_50-55_other_Long,22,F_18-24_academic-educator,38,8.7186026359376e-05
45-49_sales-marketing_90's,22,M_35-44_self-employed_80's,21,5.503555583508124e-05
M_25-34_lawyer,42,F_other_Long_90's,40,0.011996249708498108
45-49_artist_Long,21,F_50-55_doctor-health care_Long_80's,23,1.2262744197855113e-07
F_35-44_academic-educator,31,M_18-24_technician-engineer_Long,27,0.005675541340634194
25-34_programmer_Long_90's,152,M_>56_Long,149,6.565023160653993e-06
writer_60's,22,F_50-55_doctor-health care_Long_80's,23,2.1519029656413835e-05
35-44_programmer,24,F_25-34_other_90's,34,0.030452545055407065
45-49_Long_2000's,44,35-44_self-employed,41,0.001636543969452342
scientist_Long,147,M_>56,151,9.975546610974106e-09
35-44_homemaker_Long,38,M_scientist,39,0.006620793072029008
M_35-44_programmer_Long,23,F_35-44_90's,21,0.02203751215593608
M_college-grad student_Long_70's,39,M_self-employed_90's,43,1.0710321518558885e-12
18-24_90's,595,F_Long_90's,572,0.03224033201846788
scientist_80's,32,50-55_doctor-health care_80's,24,0.00034307136082778467
F_35-44_homemaker_Long,38,M_25-34_other_90's,34,0.00068086207901219
F_50-55_doctor-health care_Long,32,F_45-49,26,0.03326654115225691
F_35-44_Long_80's,64,25-34_programmer,76,5.055960693445272e-07
academic-educator_Long_70's,27,F_50-55_doctor-health care_80's,23,1.0732831623450068e-08
35-44_writer,31,M_>56_self-employed,24,7.515939981495023e-08
F_25-34_clerical-admin_Long,96,M_45-49_Long,88,2.045204779255183e-05
45-49_Long_80's,45,F_artist_Long_80's,45,0.0462708829693945
M_unemployed_Long,40,50-55_artist,76,0.007606966859158404
F_lawyer_Long,91,F_college-grad student_90's,93,2.330019014396001e-07
M_35-44_executive-managerial_90's,66,25-34_Long_70's,74,0.016688207727134308
M_other_Long,331,35-44,332,0.0377477281789087
M_18-24_programmer_90's,22,M_25-34_Long_40's,21,0.010483110706448029
M_25-34_other_80's,43,technician-engineer_80's,38,3.869245843468594e-05
35-44_scientist_Long_90's,24,F_50-55_doctor-health care_80's,23,2.0979441652801967e-06
18-24_college-grad student_2000's,56,M_lawyer_Long,53,0.004503987248038244
M_doctor-health care_80's,27,M_25-34_writer_90's,24,4.403085775206428e-06
25-34_Long_70's,116,25-34_technician-engineer_Long_90's,123,0.0014012407872375787
25-34_executive-managerial_90's,140,F_18-24_artist,132,0.0029802063538322265
50-55_other_Long,24,other_Long_2000's,24,0.011965431606262756
25-34_lawyer_Long_90's,35,M_self-employed_80's,31,2.1654111836966194e-10
<18_K-12 student_90's,76,F_18-24_college-grad student_Long_90's,81,0.005937733478928009
sales-marketing_Long_60's,24,>56_80's,23,0.0019733435120745657
M_35-44_Long_2000's,47,F_<18_K-12 student_Long,55,0.00034521209562987654
M_18-24_college-grad student_Long_70's,21,F_25-34_other_Long_90's,34,0.00014063460936442063
M_<18_90's,52,tradesman-craftsman,54,0.00027427982542471696
18-24_college-grad student_Long_70's,26,scientist_90's,25,0.013697692905824344
F_25-34_clerical-admin,96,M_45-49_Long,88,2.045204779255183e-05
M_sales-marketing_80's,51,F_25-34_unemployed,46,0.007615062229698211
50-55_2000's,21,50-55_self-employed_Long_90's,27,0.014080470628246022
M_25-34_artist_Long_90's,101,M_60's,97,0.001021773960933836
F_executive-managerial_Long_90's,29,25-34_customer service,27,0.029072541946576935
doctor-health care_Long_2000's,25,M_customer service,27,0.04161677139583331
college-grad student_Long_70's,46,25-34_writer_90's,46,0.007254590933010423
M_25-34_lawyer_Long,42,M_25-34_academic-educator,33,6.772023695922336e-06
scientist_Long_90's,91,M_25-34_2000's,95,5.6598865070700555e-05
F_lawyer_90's,27,18-24_70's,26,0.012611816433971912
M_18-24_other_Long,42,F_60's,35,0.004808600390253104
M_18-24_Long_70's,39,18-24_other_Long,33,0.000773504900353772
25-34_lawyer,44,F_other_90's,40,0.026127455787234966
F_25-34_college-grad student,58,F_other,60,2.6745236691994023e-08
35-44_executive-managerial_Long_90's,67,M_retired_Long,62,0.015250011356922277
sales-marketing_50's,22,M_>56_80's,23,0.0077903924342245245
doctor-health care_2000's,25,25-34_customer service_Long,27,0.04161677139583331
M_doctor-health care_Long_90's,41,M_35-44_self-employed,39,3.677614001917906e-05
M_25-34_sales-marketing,182,<18,173,2.415956323886803e-11
M_25-34_academic-educator_90's,47,18-24_writer_Long,54,0.009386005961849797
M_<18_90's,52,F_<18,60,5.803049939245852e-06
M_25-34_sales-marketing,182,M_70's,168,3.3306690738754696e-16
M_doctor-health care_80's,27,M_18-24_college-grad student_2000's,31,0.01147488240021921
30's,54,F_50-55_artist_Long,75,2.7893120676525385e-06
academic-educator_Long_60's,26,50-55_doctor-health care_Long_80's,24,0.016870902810146915
M_artist_80's,29,>56_self-employed_Long,23,9.354811633488502e-05
F_50-55_doctor-health care_Long,32,50-55_sales-marketing,35,6.413029004315174e-05
college-grad student_70's,46,F_<18_Long,59,5.243145584366005e-09
25-34_lawyer_Long,44,F_25-34_clerical-admin_Long,39,5.705022197100007e-06
M_scientist_90's,90,Long_40's,87,0.0038953899490077326
18-24_sales-marketing_90's,32,25-34_clerical-admin_Long_90's,30,0.00824601560494631
35-44_homemaker_Long,38,F_25-34_writer,37,5.62274593451928e-06
M_25-34_lawyer,42,F_50-55_70's,31,2.696264375423585e-05
M_sales-marketing_Long_80's,51,F_50-55_artist_Long,75,0.009993247291467333
45-49_artist_Long,21,45-49_executive-managerial_Long,22,3.6424682167024436e-05
F_doctor-health care_Long_80's,21,50-55_self-employed,34,8.210946433884203e-08
other_Long_50's,24,35-44_technician-engineer_90's,24,0.00432085032746239
sales-marketing_60's,24,25-34_customer service_Long,27,0.0013251827905950142
F_50-55_doctor-health care,32,academic-educator_Long_80's,34,0.000842387307430803
25-34_lawyer_90's,35,F_25-34_other_90's,34,0.0001716923955712435
45-49_artist_Long,21,>56_academic-educator_Long,23,0.00033488150845473186
18-24_other,57,M_>56_retired,63,0.002221957011846909
<18_80's,37,F_25-34_writer_Long,37,0.04015613435465163
<18_Long_80's,37,50-55_artist_80's,36,0.00011222824611512028
M_doctor-health care_80's,27,F_executive-managerial_Long,27,2.6531041140535185e-08
lawyer_Long_80's,33,M_50-55_academic-educator_Long,35,4.699100285898705e-05
M_other_Long_2000's,38,M_clerical-admin,33,0.0033520287230174306
F_doctor-health care_80's,21,>56_academic-educator,23,6.625026308748616e-05
M_35-44_60's,28,self-employed_80's,31,0.009253205338597859
M_35-44_scientist_Long_90's,24,50-55_doctor-health care_70's,26,0.00013241782873807395
M_other_Long,331,35-44_Long,331,0.03979236987150754
35-44_executive-managerial_90's,67,>56_retired,63,0.018272840353976028
M_25-34_70's,90,M_18-24_sales-marketing_Long,90,0.01463369038004877
M_25-34_sales-marketing_80's,36,M_customer service,27,2.879776728192951e-08
45-49_artist,21,18-24_writer_90's,31,0.005225442038051198
K-12 student_Long_90's,79,F_50-55_doctor-health care_Long,78,7.216449660063518e-15
sales-marketing_90's,168,<18,173,1.927325169948091e-05
M_25-34_lawyer_90's,34,M_50-55_sales-marketing_90's,27,6.0156287441381906e-05
35-44_other_80's,27,M_45-49_Long_90's,34,0.013941801328485104
college-grad student_2000's,95,F_doctor-health care,90,1.1592049542485938e-09
45-49_academic-educator_90's,21,F_18-24_academic-educator_Long,38,0.0028791770269336325
F_35-44_lawyer_80's,29,M_50-55_sales-marketing,35,0.0001817944727111609
35-44_lawyer_90's,27,M_>56_Long_80's,23,0.0007038405508456025
M_35-44_artist_80's,24,M_>56_self-employed,24,0.00010401434205661125
25-34_technician-engineer_80's,27,F_18-24_academic-educator_Long_90's,38,0.015942115306938898
M_25-34_executive-managerial_Long_80's,38,25-34_customer service_Long,27,2.4071814288539883e-06
M_25-34_doctor-health care_Long_90's,37,35-44_self-employed,41,4.118344881443026e-05
M_lawyer_Long,55,lawyer,56,7.626193204057774e-05
M_35-44_Long_60's,28,M_>56_80's,23,0.001582462630578041
M_writer,96,F_college-grad student_Long_90's,93,0.029760815389940132
M_unemployed_Long,40,lawyer_Long_90's,38,0.032094420521594946
F_45-49_90's,85,F_50-55_doctor-health care_Long,78,4.425526611839814e-11
executive-managerial_Long_80's,71,M_academic-educator_90's,75,0.040736478272755616
F_25-34_writer_Long_90's,22,50-55_self-employed_Long_90's,27,0.010081490073873711
M_doctor-health care_80's,27,F_other_90's,40,0.011176352057199357
50-55_Long_80's,25,M_50-55_sales-marketing,35,0.0028580439371583832
18-24_college-grad student_2000's,56,F_50-55_artist,76,0.0008236357378468284
18-24_college-grad student_Long_80's,63,25-34_programmer_Long,76,0.00020582277267411353
college-grad student_Long_70's,46,F_50-55_90's,42,0.001316628320771951
F_sales-marketing_Long_90's,26,F_50-55_doctor-health care_70's,26,0.0008323117333128456
F_35-44_2000's,38,M_25-34_academic-educator_Long,33,0.0032660984712628016
F_doctor-health care_Long_80's,21,F_35-44_90's,21,0.0016567962353134283
F_K-12 student_Long_80's,21,50-55_2000's,21,0.005467427576534314
M_<18_90's,52,artist_80's,54,1.9440899439504555e-05
M_45-49_sales-marketing_90's,22,M_50-55_self-employed_Long_90's,27,0.0009029714941257705
F_45-49_doctor-health care,64,M_retired_Long,62,0.01163365658642268
35-44_lawyer_Long_80's,30,M_45-49_Long_90's,34,1.1439251967892972e-07
M_25-34_lawyer_90's,34,18-24_academic-educator_Long_90's,49,1.9023817185104264e-05
18-24_academic-educator_Long,25,M_>56_self-employed,24,0.0013036482878769906
M_25-34_doctor-health care_80's,21,M_>56_self-employed_Long,23,0.0021565726960323106
18-24_programmer_Long_90's,22,F_25-34_programmer_90's,21,0.010483110706448029
M_tradesman-craftsman_Long,29,50-55_doctor-health care_Long_80's,24,0.0036192598649870122
M_18-24_college-grad student_70's,21,50-55_Long_2000's,21,0.0016567962353134283
25-34_70's,116,25-34_technician-engineer_90's,123,0.0014012407872375787
scientist_Long_80's,32,>56_self-employed_Long,23,4.468996485096355e-07
F_Long_70's,92,25-34_writer,93,2.718416303593152e-05
M_25-34_lawyer_Long,42,technician-engineer_Long_2000's,28,2.5764786738213807e-05
M_18-24_programmer_Long_90's,22,F_doctor-health care_Long_80's,23,5.922197066077217e-09
academic-educator_Long_60's,26,50-55_Long_2000's,21,0.03182232647654104
lawyer_80's,33,M_18-24_college-grad student_Long_2000's,31,0.020472204828203555
unemployed,63,F_50-55_artist_Long,75,0.006250356180520611
F_K-12 student,103,45-49,115,1.0994975798547812e-17
M_35-44_scientist_90's,24,35-44_academic-educator_90's,34,0.0015372804034021748
F_50's,50,M_college-grad student_80's,49,0.012855841151065861
F_lawyer_Long_80's,29,artist_Long_2000's,26,5.402627234474267e-10
50-55_writer_Long,22,M_25-34_programmer_90's,23,6.157967641362561e-06
M_doctor-health care_80's,27,M_artist_90's,25,0.0007984905270403964
F_executive-managerial_Long_90's,29,M_writer_Long_90's,34,0.01889884029048461
M_doctor-health care_Long_80's,27,25-34_artist,39,1.2468432919465755e-07
18-24_programmer_Long_90's,22,F_homemaker,21,5.503555583508124e-05
M_35-44_scientist,45,18-24_college-grad student_80's,40,4.361221823678818e-07
M_doctor-health care_Long,90,M_25-34_Long_2000's,95,7.005167661355838e-05
45-49_executive-managerial_Long,57,F_clerical-admin_Long,54,8.238627810741583e-06
70's,309,M_18-24_college-grad student,326,9.787114496728755e-06
M_45-49_sales-marketing_90's,22,M_>56_self-employed,24,1.8764060361053936e-07
18-24_70's,51,unemployed_Long_90's,50,0.00015669385879968356
35-44_artist_80's,25,F_doctor-health care_Long_80's,23,0.004772623469300519
50-55_other_Long,24,F_25-34_Long_2000's,28,0.026707619543271943
doctor-health care_80's,48,F_artist_80's,45,1.7542633012901376e-08
F_other_80's,30,M_50-55_academic-educator_Long,35,0.047245325760524204
M_35-44_academic-educator,50,scientist,47,0.0010304463767468741
M_18-24_Long_70's,39,<18_80's,28,0.039840335499258694
sales-marketing_70's,31,35-44_70's,31,0.018400608756955844
F_<18_Long_90's,39,lawyer_90's,38,0.000367658639634838
F_35-44_homemaker,38,F_unemployed_Long_90's,41,2.1373718928074936e-07
35-44_artist_80's,25,>56_self-employed,24,0.0001163932994751038
F_K-12 student_Long_80's,21,M_>56_self-employed,24,0.005083377356887353
25-34_60's,96,other_90's,114,0.00033756530416273467
18-24_70's,51,25-34_clerical-admin_Long,58,0.001081652874283301
18-24_programmer_Long_90's,22,F_45-49,26,8.987087345424527e-06
18-24_programmer_Long_90's,22,50-55_sales-marketing_Long,35,0.00015456587002671274
50-55_writer_Long,22,F_18-24_academic-educator_Long,38,2.1260818231505496e-06
50-55_other,24,F_doctor-health care_80's,23,8.787009453392614e-09
K-12 student_Long_80's,37,25-34_programmer_90's,44,0.00015002832714017256
M_25-34_technician-engineer_Long_80's,27,F_18-24_academic-educator_Long,38,0.015942115306938898
<18_Long_80's,37,50-55_academic-educator,40,3.432835518113464e-05
F_18-24_sales-marketing_Long,52,F_18-24_writer_Long,54,0.00018270790451213603
M_self-employed,62,M_>56_retired,63,0.0031013534976472856
F_50-55_Long,58,F_academic-educator_Long_90's,59,0.0351279014432071
M_25-34_sales-marketing_Long_80's,36,F_25-34_other_90's,34,0.0064405637688401685
M_45-49_sales-marketing_Long_90's,22,25-34_customer service,27,0.013432368215190782
30's,54,F_K-12 student_Long,55,7.230590917228774e-06
M_35-44_scientist_90's,24,M_50-55_self-employed_90's,27,0.00011947557057068181
F_unemployed,23,M_50-55_self-employed_Long_90's,27,0.0006396109541445538
25-34_technician-engineer_Long_90's,50,50-55_artist_Long,75,0.0001792405743200609
18-24_technician-engineer_Long,23,35-44_self-employed_Long_80's,21,0.0016593994403837353
18-24_college-grad student_Long_2000's,56,M_lawyer,53,0.004503987248038244
18-24_college-grad student_Long_70's,26,F_25-34_other_Long_90's,34,0.0009294209353257754
F_doctor-health care_80's,21,M_50-55_sales-marketing,35,0.00024999822630278334
35-44_scientist_Long_90's,24,F_<18_90's,27,0.0025691659188126215
F_50-55_doctor-health care_Long,32,M_25-34_tradesman-craftsman_Long_90's,27,0.025113028975299656
M_academic-educator_80's,39,self-employed_Long_80's,31,6.5300778118171365e-09
M_25-34_sales-marketing_80's,36,50-55_academic-educator,40,0.002341084512930691
35-44_lawyer_80's,30,F_25-34_executive-managerial_Long,25,3.3364572027405615e-07
M_college-grad student_Long_70's,39,M_lawyer_90's,37,3.728666109203971e-08
F_lawyer_Long_80's,29,>56_self-employed_Long,23,6.745922231932155e-08
academic-educator_70's,27,18-24_academic-educator_90's,49,0.0006205759826333201
M_doctor-health care_Long_80's,27,50-55_artist_Long_80's,36,6.99028195569884e-05
M_45-49_Long_2000's,25,18-24_Long_70's,26,0.029996338632290342
25-34_doctor-health care_90's,46,F_50-55_artist_Long,75,3.0904947490029144e-07
18-24_programmer_Long,42,F_unemployed_Long,49,0.012168103221616766
F_other_90's,109,35-44_Long_90's,130,0.0059121106227588704
M_25-34_lawyer,42,F_25-34_80's,38,2.9216848251523153e-05
25-34_doctor-health care,112,25-34_Long_2000's,123,3.483819711336267e-05
M_25-34_doctor-health care_Long_90's,37,F_25-34_other_Long,50,0.005172529718591723
M_50-55_other,22,M_50-55_sales-marketing,35,0.0007019333145642515
college-grad student_70's,46,F_50-55_Long_90's,41,0.0008555507442947752
F_<18_K-12 student_Long,102,M_35-44_Long_90's,109,4.19485267677544e-06
M_25-34_60's,71,M_25-34_other,72,0.026585949612257798
M_45-49_sales-marketing,63,M_>56_retired,63,0.01996209995982694
M_18-24_writer_Long_90's,24,>56_Long_80's,23,0.0019733435120745657
18-24_programmer_Long,42,F_25-34_unemployed_Long_90's,40,0.0131046936147452
M_18-24_college-grad student_70's,21,M_35-44_technician-engineer_Long_90's,21,0.00043856370934767223
18-24_college-grad student_Long_80's,63,F_50-55_artist,76,8.941884879209994e-07
F_25-34_doctor-health care,37,M_25-34_sales-marketing_Long_90's,43,1.1409449223842572e-05
35-44_scientist_Long_90's,24,50-55_sales-marketing_Long,35,0.012268857516498088
M_25-34_college-grad student_Long_80's,42,F_<18_K-12 student_Long,55,0.0004673995247176377
F_50-55_Long,58,M_25-34_college-grad student_Long_90's,66,2.7068179919709223e-09
M_35-44_scientist_90's,24,F_18-24_writer_90's,31,0.041130201060761595
M_doctor-health care_Long_80's,27,F_doctor-health care_70's,26,2.420214588738645e-07
M_25-34_lawyer_90's,34,18-24_Long_70's,26,2.3294552058406026e-05
18-24_writer_90's,39,35-44_academic-educator,55,0.00957515115650076
M_doctor-health care_Long_80's,27,F_50's,30,0.0001284570666476581
45-49_artist_Long,21,M_35-44_programmer_80's,23,0.010067161057216056
M_other_Long_90's,140,25-34_college-grad student_Long,143,2.627431605617403e-11
K-12 student_Long_80's,37,M_50-55_academic-educator_Long,35,0.00015770279544136123
M_lawyer_Long,55,M_35-44_self-employed_Long,39,7.115175640792781e-05
M_45-49_artist,21,M_45-49_Long_80's,22,7.902149227301258e-06
18-24_programmer_Long_90's,22,18-24_Long_70's,26,0.025379839068890075
25-34_college-grad student_80's,45,25-34_programmer_Long_90's,44,0.04559870164503543
